c485539b-c6cd-4fbc-ad6e-9e009dd42c37,equity__research__stg,stock_style,created_time,e35b0e52-bce8-4d4c-b31b-17c22f66a3c7,Zemoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c485539b-c6cd-4fbc-ad6e-9e009dd42c37,equity__research__stg,stock_style,last_updated_time,7d1da0a5-115a-42d8-80dd-e48dbc5c2634,Zemoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c485539b-c6cd-4fbc-ad6e-9e009dd42c37,equity__industry_classification__stg,zemoga_global_industry_classification,industry_version,43570d7c-7e84-403f-866d-da95c47de490,Zemoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c485539b-c6cd-4fbc-ad6e-9e009dd42c37,equity__industry_classification__stg,zemoga_global_industry_classification,industry_code,6e8bf02f-473b-4cae-a2bf-cebaae57d118,Zemoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c485539b-c6cd-4fbc-ad6e-9e009dd42c37,equity__industry_classification__stg,zemoga_global_industry_classification,industry_name,a16b32c1-80eb-45f9-a312-72c1fe4fb606,Zemoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c485539b-c6cd-4fbc-ad6e-9e009dd42c37,equity__industry_classification__stg,zemoga_global_industry_classification,industry_group_code,486e33f5-a10d-465a-af33-d28fa228c90a,Zemoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c485539b-c6cd-4fbc-ad6e-9e009dd42c37,equity__industry_classification__stg,zemoga_global_industry_classification,industry_group_name,42006c88-a119-4047-9c7e-4f351ed1705e,Zemoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c485539b-c6cd-4fbc-ad6e-9e009dd42c37,equity__industry_classification__stg,zemoga_global_industry_classification,sector_code,38ae7876-6406-43e6-95c7-918f247c1c7a,Zemoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c485539b-c6cd-4fbc-ad6e-9e009dd42c37,equity__industry_classification__stg,zemoga_global_industry_classification,sector_name,e1b5c716-00af-4a8d-961d-0206e6fad3f8,Zemoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c485539b-c6cd-4fbc-ad6e-9e009dd42c37,equity__industry_classification__stg,zemoga_global_industry_classification,super_sector_code,5dbe4c55-efd9-41ff-86cf-50eec32b1780,Zemoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c485539b-c6cd-4fbc-ad6e-9e009dd42c37,equity__industry_classification__stg,zemoga_global_industry_classification,super_sector_name,d4bba06b-2471-4c66-807c-58bac1d6dc3a,Zemoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
